id,slug,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
22170,lagoon-51-twin-joy,,"{""2026-06-20T22:00:01.374Z"": {""price"": 8900, ""discount"": 5, ""createdAt"": ""2026-06-21T04:17:33.646Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 8900, ""discount"": 5, ""createdAt"": ""2026-06-24T05:42:00.147Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 8900.0002, ""discount"": 5, ""createdAt"": ""2026-06-27T03:51:06.402Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 8900, ""discount"": 5, ""createdAt"": ""2026-06-28T03:51:06.786Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 8900, ""discount"": 5, ""createdAt"": ""2026-06-29T03:51:07.397Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 8900, ""discount"": 5, ""createdAt"": ""2026-06-30T03:51:07.425Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 8900.0002, ""discount"": 5, ""createdAt"": ""2026-07-01T03:51:08.823Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 8900.0002, ""discount"": 5, ""createdAt"": ""2026-07-01T09:27:06.017Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 8900.0002, ""discount"": 5, ""createdAt"": ""2026-07-02T03:51:02.408Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 8900, ""discount"": 5, ""createdAt"": ""2026-07-03T01:22:00.190Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 8900, ""discount"": 1, ""createdAt"": ""2026-07-03T03:51:22.298Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 8900, ""discount"": 5, ""createdAt"": ""2026-07-03T09:39:34.512Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 8900, ""discount"": 1, ""createdAt"": ""2026-07-04T06:23:06.448Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 8900, ""discount"": 5, ""createdAt"": ""2026-07-05T06:23:15.366Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11490,bali-catsmart-starseeker,,"{""2026-06-08T17:09:36.587Z"": {""price"": 2560, ""discount"": 26, ""createdAt"": ""2026-06-08T17:54:32.958Z""}, ""2026-06-20T22:00:01.374Z"": {""price"": 2560, ""discount"": 30, ""createdAt"": ""2026-06-20T22:44:09.666Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 2560.0001, ""discount"": 30, ""createdAt"": ""2026-06-23T22:44:09.401Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 2560.0001, ""discount"": 30, ""createdAt"": ""2026-06-27T00:42:20.426Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 2560, ""discount"": 30, ""createdAt"": ""2026-06-28T00:42:11.035Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 2560, ""discount"": 30, ""createdAt"": ""2026-06-29T00:41:53.499Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 2560, ""discount"": 30, ""createdAt"": ""2026-06-30T00:42:09.501Z""}, ""2026-06-30T19:57:25.613Z"": {""price"": 2560.0001, ""discount"": 30, ""createdAt"": ""2026-06-30T20:41:25.079Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 2560.0001, ""discount"": 26, ""createdAt"": ""2026-07-01T00:42:03.338Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 2560.0001, ""discount"": 26, ""createdAt"": ""2026-07-01T06:05:45.643Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 2560.0001, ""discount"": 30, ""createdAt"": ""2026-07-02T00:42:07.656Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 2560, ""discount"": 30, ""createdAt"": ""2026-07-02T19:55:20.243Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 2560, ""discount"": 30, ""createdAt"": ""2026-07-03T00:42:08.789Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 2560, ""discount"": 26, ""createdAt"": ""2026-07-03T06:16:12.218Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 2560, ""discount"": 30, ""createdAt"": ""2026-07-04T01:09:41.926Z""}, ""2026-07-04T20:06:08.003Z"": {""price"": 2560, ""discount"": 30, ""createdAt"": ""2026-07-04T21:20:22.109Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 2560, ""discount"": 30, ""createdAt"": ""2026-07-05T01:09:31.423Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22064,lagoon-51-reality,,"{""2026-06-20T22:00:01.374Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-06-21T04:16:57.366Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-06-24T05:41:23.560Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-06-27T03:50:32.490Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-06-28T03:50:32.894Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 9100, ""discount"": 1, ""createdAt"": ""2026-06-29T03:50:33.529Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 9100, ""discount"": 1, ""createdAt"": ""2026-06-30T03:50:33.409Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-07-01T03:50:34.704Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-07-01T09:26:28.725Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-07-02T03:50:28.425Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-07-03T01:21:24.194Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-07-03T03:50:47.804Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-07-03T09:38:56.009Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-07-04T06:22:10.578Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 9100, ""discount"": 5, ""createdAt"": ""2026-07-05T06:22:19.509Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22488,lagoon-560-iceberg,,"{""2026-06-20T22:00:01.374Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-06-21T04:25:59.838Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-06-24T05:50:32.890Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 7105.2632, ""discount"": 6, ""createdAt"": ""2026-06-27T03:59:11.546Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-06-28T03:59:12.386Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-06-29T03:59:13.699Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-06-30T03:59:13.574Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-07-01T03:59:14.804Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 7105.26, ""discount"": 2, ""createdAt"": ""2026-07-01T09:35:36.862Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-07-02T03:59:07.431Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-07-03T01:30:23.334Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 7105.26, ""discount"": 2, ""createdAt"": ""2026-07-03T03:59:28.877Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-07-03T09:48:13.799Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 7105.26, ""discount"": 2, ""createdAt"": ""2026-07-04T06:36:55.662Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 7105.26, ""discount"": 6, ""createdAt"": ""2026-07-05T06:37:10.407Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7837,fountaine-pajot-lucia-40-luce,,"{""2026-05-13T07:16:32.667Z"": {""price"": 1870, ""discount"": 5, ""createdAt"": ""2026-05-13T08:58:04.397Z""}, ""2026-05-20T08:36:42.605Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-05-20T10:45:03.377Z""}, ""2026-06-08T17:09:36.587Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-06-08T18:46:49.537Z""}, ""2026-06-20T22:00:01.374Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-06-20T23:37:01.809Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 1870, ""discount"": 13, ""createdAt"": ""2026-06-24T02:35:12.670Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 1870.0003, ""discount"": 17, ""createdAt"": ""2026-06-27T01:33:08.652Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-06-28T01:32:58.487Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-06-29T01:32:43.179Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-06-30T01:32:54.477Z""}, ""2026-06-30T19:57:25.613Z"": {""price"": 1870, ""discount"": 13, ""createdAt"": ""2026-06-30T21:34:17.612Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-07-01T01:32:45.853Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-07-01T06:58:34.367Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-07-02T01:32:45.863Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-07-02T21:30:18.144Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-07-03T01:32:53.924Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-07-03T07:09:27.528Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-07-04T02:33:48.190Z""}, ""2026-07-04T20:06:08.003Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-07-05T19:09:08.628Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 1870, ""discount"": 17, ""createdAt"": ""2026-07-05T02:34:17.869Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11755,bali-catspace-bella-mare,,"{""2026-06-08T17:09:36.587Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-06-08T17:56:54.981Z""}, ""2026-06-20T22:00:01.374Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-06-20T22:46:25.429Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-06-23T22:46:26.056Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 2430.0003, ""discount"": 21, ""createdAt"": ""2026-06-27T00:44:28.707Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-06-28T00:44:19.429Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 2430, ""discount"": 21, ""createdAt"": ""2026-06-29T00:44:01.819Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-06-30T00:44:18.172Z""}, ""2026-06-30T19:57:25.613Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-06-30T20:43:42.070Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 2430, ""discount"": 21, ""createdAt"": ""2026-07-01T00:44:11.871Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-07-01T06:08:01.728Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 2430, ""discount"": 21, ""createdAt"": ""2026-07-02T00:44:15.592Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-07-02T19:57:37.394Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-07-03T00:44:17.759Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-07-03T06:18:29.849Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 2430, ""discount"": 21, ""createdAt"": ""2026-07-04T01:13:12.397Z""}, ""2026-07-04T20:06:08.003Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-07-04T21:24:08.892Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 2430, ""discount"": 24, ""createdAt"": ""2026-07-05T01:13:01.388Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11596,bali-catspace-agua-de-luna,,"{""2026-06-08T17:09:36.587Z"": {""price"": 3240, ""discount"": 21, ""createdAt"": ""2026-06-08T17:55:27.155Z""}, ""2026-06-20T22:00:01.374Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-06-20T22:45:01.368Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 3240, ""discount"": 21, ""createdAt"": ""2026-06-23T22:45:00.295Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 3239.9997, ""discount"": 24, ""createdAt"": ""2026-06-27T00:43:08.752Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-06-28T00:42:59.249Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-06-29T00:42:41.374Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-06-30T00:42:57.930Z""}, ""2026-06-30T19:57:25.613Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-06-30T20:42:16.618Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 3240, ""discount"": 21, ""createdAt"": ""2026-07-01T00:42:51.668Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-07-01T06:06:36.811Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-07-02T00:42:55.593Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 3240, ""discount"": 21, ""createdAt"": ""2026-07-02T19:56:11.350Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-07-03T00:42:57.199Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-07-03T06:17:04.769Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-07-04T01:11:00.802Z""}, ""2026-07-04T20:06:08.003Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-07-04T21:21:47.909Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 3240, ""discount"": 24, ""createdAt"": ""2026-07-05T01:10:49.998Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11808,bali-catspace-dragonfly,,"{""2026-06-08T17:09:36.587Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-08T17:57:48.230Z""}, ""2026-06-20T22:00:01.374Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-20T22:47:17.627Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-23T22:47:18.309Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 2294.9997, ""discount"": 24, ""createdAt"": ""2026-06-27T00:45:19.824Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-28T00:45:10.986Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-29T00:44:50.273Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-30T00:45:06.702Z""}, ""2026-06-30T19:57:25.613Z"": {""price"": 2295, ""discount"": 21, ""createdAt"": ""2026-06-30T20:44:33.405Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-01T00:45:00.340Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-01T06:08:52.580Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-02T00:45:03.989Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 2295, ""discount"": 21, ""createdAt"": ""2026-07-02T19:58:29.505Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-03T00:45:06.348Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 2295, ""discount"": 21, ""createdAt"": ""2026-07-03T06:19:20.896Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-04T01:14:32.665Z""}, ""2026-07-04T20:06:08.003Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-04T21:25:34.061Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-05T01:14:19.972Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11967,bali-catspace-free-flow,,"{""2026-06-08T17:09:36.587Z"": {""price"": 2295, ""discount"": 21, ""createdAt"": ""2026-06-08T17:59:00.227Z""}, ""2026-06-20T22:00:01.374Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-20T22:48:27.319Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-23T22:48:27.672Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 2294.9997, ""discount"": 24, ""createdAt"": ""2026-06-27T00:46:25.084Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-28T00:46:16.064Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 2295, ""discount"": 21, ""createdAt"": ""2026-06-29T00:45:55.355Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-30T00:46:11.827Z""}, ""2026-06-30T19:57:25.613Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-06-30T20:45:43.488Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-01T00:46:05.230Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-01T06:10:03.574Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-02T00:46:09.156Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-02T19:59:39.833Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-03T00:46:11.484Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-03T06:20:30.695Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-04T01:16:18.830Z""}, ""2026-07-04T20:06:08.003Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-04T21:27:27.584Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 2295, ""discount"": 24, ""createdAt"": ""2026-07-05T01:16:05.759Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11861,bali-catspace-esteri,,"{""2026-06-08T17:09:36.587Z"": {""price"": 2700, ""discount"": 21, ""createdAt"": ""2026-06-08T17:58:07.606Z""}, ""2026-06-20T22:00:01.374Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-06-20T22:47:36.455Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-06-23T22:47:36.962Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 2700.0001, ""discount"": 21, ""createdAt"": ""2026-06-27T00:45:36.917Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-06-28T00:45:27.898Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-06-29T00:45:07.166Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-06-30T00:45:23.733Z""}, ""2026-06-30T19:57:25.613Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-06-30T20:44:51.816Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 2700, ""discount"": 21, ""createdAt"": ""2026-07-01T00:45:17.364Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-07-01T06:09:10.826Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-07-02T00:45:21.126Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 2700, ""discount"": 21, ""createdAt"": ""2026-07-02T19:58:48.206Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-07-03T00:45:23.432Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-07-03T06:19:39.515Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-07-04T01:14:59.990Z""}, ""2026-07-04T20:06:08.003Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-07-04T21:26:03.553Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 2700, ""discount"": 24, ""createdAt"": ""2026-07-05T01:14:47.101Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22541,lagoon-60-diamond-diva,,"{""2026-06-20T22:00:01.374Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-06-21T04:26:51.503Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-06-24T05:51:24.878Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 22105.2629, ""discount"": 0, ""createdAt"": ""2026-06-27T03:59:59.660Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-06-28T04:00:01.496Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-06-29T04:00:02.317Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-06-30T04:00:02.342Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-07-01T04:00:04.012Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-07-01T09:36:28.901Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 22105.2629, ""discount"": 0, ""createdAt"": ""2026-07-02T03:59:56.113Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-07-03T01:31:14.383Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-07-03T04:00:21.582Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-07-03T09:49:07.866Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 22105.2599, ""discount"": 0, ""createdAt"": ""2026-07-04T06:38:15.899Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 22105.2629, ""discount"": 0, ""createdAt"": ""2026-07-05T06:38:30.325Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
